63
46
28
33
22
25
15
27
43
32
20
28
19
33
19
32
15
11
700
420
340
115
206
254
121
182
233
200
308
455
99
276
268
267
130
163
220
363
152
199
232
266
129
190
132
93
107
111
88
72
81
144
64
143
48
90
45
388
91
79
100
66
80
68
41
65
63
67
150
86
53
59
50
51
53
77
317
102
94
53
95
52
57
38
61
39
63
36
41
29
47
39
32
35
36
37
40
67
55
74
