1
5
2
1
3
4
0
4
2
3
4
0
4
3
2
2
1
1
0
0
0
6
1
2
1
4
3
2
3
3
3
4
5
1
1
5
6
4
1
4
5
2
1
5
1
3
7
10
8
8
8
7
2
6
4
8
2
5
0
11
4
6
10
9
7
14
6
5
5
7
1
9
3
6
10
15
13
7
7
16
28
6
23
8
15
32
30
23
13
12
18
12
21
21
20
27
12
16
8
13
