11
26
39
27
53
176
198
127
78
112
57
54
75
57
126
62
55
92
114
122
172
230
115
194
227
257
186
90
110
112
59
69
112
245
311
150
110
95
119
129
116
132
162
193
205
170
101
115
184
341
157
205
182
205
248
191
213
289
215
346
310
290
318
434
502
415
523
939
1229
916
830
900
1142
1936
867
851
699
537
648
507
954
674
1388
1295
1147
1162
950
893
10180
9710
9248
8495
3792
4482
4586
3617
2939
3708
2158
2664
