2000
2445
2192
1931
2049
2207
2723
2405
2513
2442
2502
2800
3071
5384
5652
4461
6407
9322
7561
5321
6728
6082
7983
6995
7703
8228
8042
8188
8176
9078
9644
8385
7454
7530
7606
8457
7488
7367
9631
10481
7967
5912
4898
9141
6668
6484
6694
6483
6169
6180
6378
5907
5777
6362
5560
6408
5816
5586
5162
5470
5599
6063
5294
5313
4514
5285
5143
4667
3810
4110
3545
3715
3784
4072
3798
3771
3795
2729
3096
4854
3336
3335
3175
3087
2994
3571
3162
3045
3028
3279
2971
3276
2898
2899
2916
2766
3096
3582
3815
3643
