295
338
366
244
238
327
284
243
275
385
329
402
335
444
566
625
392
165
258
277
380
502
897
707
608
621
502
828
869
1212
1023
559
469
432
790
628
978
859
816
1565
2367
2240
1441
680
680
1370
1024
1130
1090
1184
1395
1452
1131
1208
1614
3983
2986
1378
673
638
564
559
642
490
398
442
887
480
522
1085
1012
767
1531
1652
1802
1125
1662
1787
1623
1906
1312
1079
705
771
891
664
527
638
633
836
765
489
767
567
644
575
583
526
633
656
