2162
2430
2341
1547
1695
1673
2070
1893
1976
2089
2183
2600
2666
6216
9365
7033
8782
8763
7118
4602
5491
5166
7778
5280
5237
5321
5237
6031
6121
6726
7907
7050
8870
8412
7651
7858
7437
8705
11988
10438
9573
6104
6603
7951
10303
6969
7001
6602
6232
6288
5997
5774
6035
5730
5670
5019
5042
4512
5644
5194
5941
5552
4618
4677
3978
4417
3948
3721
3153
3279
2819
2932
3038
3096
2973
3149
3304
2675
3020
4902
3055
2819
2744
2740
2920
2949
3125
2996
3405
4068
2884
3085
2802
2591
2707
2628
2626
3037
3187
2954
